transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T02233,U090,11-04-22,Expense,Rent,253,UPI,Bengaluru,Paid electricity bill
T14928,U070,December 19 2020,Expense,Travel,649,Card,Chennai,Paid electricity bill via app
T09674,U079,23-07-20,Expense,Fod,$181,Card,Pune,Paid electricity bill cash
T08575,U092,06-10-21,Expense,Utilities,554,Cash,Ahmedabad,Netflix subscription
T00885,U095,07/18/2019,Expense,Travel,"1,334",,Chennai,
T06302,U007,August 09 2021,Income,Bonus,"₹66,776",UPI,Hyderabad,Monthly rent
T12465,U121,05-07-22,Expense,Travel,,Card,Ahmedabad,Netflix subscription cash
T12974,U002,27-12-19,Expense,Rent,"1,006",,Kolkata,Paid electricity bill
T12847,U126,June 30 2022,Expense,Entertainment,142,UPI,Delhi,Uber to office
T04932,U042,June 20 2021,Expense,Rent,₹140,UPI,Kolkata,Dinner at resto
T14243,U091,2019-06-04,Expense,Food,465,UPI,Chennai,Grocery shopping
T00030,U172,2019-04-27,Income,Other Income,"52,825",UPI,,Uber to office via app
T12752,U032,09/21/2019,Expense,Savings,266,UPI,Mumbai,Gift
T12004,U015,2019-11-01,Expense,Savings,275,Card,,Netflix subscription
T12504,U073,2020-10-14,Expense,Rent,349,Card,Delhi,Gift
T10060,U090,01-06-21,Expense,Entertainment,457,UPI,Mumbai,Gift
T08514,U031,2020-04-24,Expense,Rent,829,UPI,,Netflix subscription
T01824,U057,2022-06-18,Expense,Education,,Cash,BENGALURU,Course fee via app
T06921,U095,09/18/2021,Expense,Savings,298,Bank Transfer,Delhi,Salary
T03698,U078,October 16 2021,Expense,Rent,830,Cash,Chennai,Grocery shopping 
T00341,U014,10/19/2020,Expense,Food,"₹1,504",UPI,Delhi,Monthly rent
T13260,U186,27-02-21,Expense,Rent,39,Card,Mumbai,
T03685,U101,January 10 2020,Expense,Utilities,₹401,Bank Transfer,Hyderabad,Course fee
T03345,U161,01-04-20,Expense,Food,522,Bank Transfer,Ahmedabad,Uber to office
T13177,U054,08/09/2020,Income,Other Income,"53,246",Bank Transfer,Ahmedabad,Salary
T05969,U015,June 29 2021,Expense,Food,597,Card,Hyderabad,Doctor visit
T13441,U187,02-05-19,Expense,Travel,415,Cash,Chennai,Salary late
T12419,U074,February 25 2019,Expense,Food,40,UPI,Ahmedabad,Doctor visit via app
T07994,U091,16-08-21,Expense,Food,315,Csh,Lucknow,Paid electricity bill via app
T12884,U090,01/21/2022,Expense,eRnt,348,Card,Bengaluru,Monthly rent late
T13704,U026,08/30/2020,Income,Salary,"48,860",Bank Transfer,Bengaluru,Monthly rent
T03144,U161,01-02-20,Expense,Savings,76,Cash,Lucknow,Uber to office via app
T12137,U158,2019-05-23,Income,Other Income,"49,784",Card,,Course fee late
T08772,U121,2022-06-29,Income,Other Income,"66,214",Bank Transfer,,Netflix subscription
T14341,U180,21-02-19,Expense,Fod,"1,812",Cash,Kolkata,Gift via app
T13343,U054,2022-05-26,Expense,Entertainment,147,Cash,hyderabad,
T09130,U190,,Expense,Travel,259,Card,Jaipur,Monthly rent
T13870,U025,2021-01-28,Expense,Rent,₹106,Card,Bengaluru,Uber to office 
T06512,U106,02/12/2020,Expense,Food,₹362,UPI,Bengaluru,Uber to office
T03281,U086,November 17 2021,Expense,Utilities,-749,Card,AHMEDABAD,Uber to office
T06390,U127,04/26/2022,Expense,Utilities,375,Bank Transfer,Lucknow,Uber to office
T02948,U036,03/01/2021,Expense,Travel,884,Bank Transfer,Pune,Grocery shopping
T11378,U038,12/01/2020,Expense,Food,49,Card,Chennai,Uber to office late
T03168,U096,21-01-21,Expense,Travel,961,Card,Pune,Netflix subscription
T08290,U010,12/27/2021,Expense,Food,"3,859",Card,Chennai,Salary cash
T07005,U100,2020-07-30,Expense,Utilities,"999,999",Bank Transfer,ahmedabad,Netflix subscription 
T02413,U119,2020-04-27,Expense,Entertainment,40,UPI,Chennai,Uber to office
T06309,U087,27-01-20,Expense,Rent,808,Card,Delhi,Salary cash
T10622,U110,2020-03-09,Expense,Entertainment,86,Bank Transfer,Jaipur,Uber to office late
T02246,U187,02/17/2021,Expense,Travel,"1,274",Bank Transfer,Lucknow,Dinner at resto
T07585,U174,17-01-21,Expense,Rent,₹408,Bank Transfer,Ahmedabad,Gift
T04607,U186,2021-02-11,Income,Salary,"42,931",Bank Transfer,Bengaluru,Gift 
T10269,U010,12/22/2021,Expense,Food,228,Bank Transfer,Mumbai,Doctor visit via app
T00448,U179,2020-01-18,Expense,Food,213,Cash,pune,Dinner at resto
T05773,U049,08/10/2022,Expense,Education,"$2,428",Cash,pune,Netflix subscription
T05994,U096,2019-06-08,Income,Salary,"₹71,727",Card,,Doctor visit
T06965,U146,April 13 2022,Expense,Otthers,₹271,UPI,Lucknow,Course fee
T00015,U184,01-04-20,Expense,Food,"1,383",Card,Jaipur,Grocery shopping
T04394,U166,2020-04-10,Expense,Utilities,"6,297",Card,Pune,
T08291,U090,,Income,Bonus,"40,115",UPI,Bengaluru,Monthly rent
T09408,U124,05-08-22,Expense,Food,₹575,Card,Chennai,Course fee
T05664,U144,19-02-22,Expense,Foo,193,Cash,Bengaluru,Uber to office
T05505,U100,July 30 2020,Income,Other Income,"46,761",Bank Transfer,hyderabad,Netflix subscription
T03795,U168,06/09/2022,Income,Other Income,"46,048",Cash,Delhi,Gift
T11274,U092,22-01-20,Expense,Entertanment,"2,678",Cash,Jaipur,Lh8dmC5fgiE9VDN
T06227,U136,March 10 2021,Expense,Food,"999,999",UPI,Chennai,Salary
T08171,U179,,Expense,Utilities,₹297,Cash,Bengaluru,Paid electricity bill cash
T14506,U119,February 23 2019,Income,Bonus,"$52,860",Card,Pune,Course fee
T02343,U012,17-12-20,Expense,Entertainment,801,Cash,Mumbai,Paid electricity bill
T00287,U074,April 01 2019,Income,Bonus,"62,292",Bank Transfer,Delhi,Course fee
T03844,U035,2020-12-08,Expense,Food,"1,675",,Kolkata,Doctor visit
T04219,U175,2020-03-14,Expense,Food,212,UPI,Hyderabad,Gift
T02313,U033,January 02 2022,Expense,Others,₹638,UPI,Pune,
T11052,U085,07/12/2019,Expense,Utilities,,UPI,,Salary
T08972,U020,04/13/2022,Expense,Food,369,Bank Transfer,Pune,Salary via app
T05751,U124,06/16/2019,Income,BBonus,"77,524",Card,Ahmedabad,Paid electricity bill
T07271,U166,03-03-20,Expense,Food,"1,003",Card,ahmedabad,Paid electricity bill cash
T00287,U074,April 01 2019,Income,Bonus,"62,292",Bank Transfer,Delhi,Course fee
T04020,U067,2020-03-20,Expense,Health,619,Bank Transfer,Lucknow,Paid electricity bill late
T02053,U188,13-10-19,Income,Bonus,"64,912",Card,Pune,Course fee cash
T12717,U121,10-12-19,Expense,Entertainment,382,Cash,Ahmedabad,Uber to office
T13502,U157,January 03 2021,Income,Other Income,"61,463",UPI,Chennai,Monthly rent
T10517,U002,05-09-19,Income,Bonus,"55,417",Bank Transfer,Mumbai,Gift
T06661,U084,28-03-19,Expense,Entertainment,738,Cash,Ahmedabad,Uber to office
T12380,U010,12/24/2022,Expense,Food,"3,482",UPI,Hyderabad,Paid electricity bill
T05005,U127,28-08-21,Expense,Foood,"3,194",Card,Ahmedabad,
T04447,U174,2021-12-12,Income,Other Income,"48,586",Card,Lucknow,
T14896,U050,,Income,Otheer Income,"80,390",,Hyderabad,Course fee
T00166,U081,21-07-22,Expense,Food,593,Bank Transfer,Lucknow,Paid electricity bill
T13438,U128,2019-07-25,Income,Bonus,"71,814",Card,Hyderabad,Grocery shopping
T08853,U168,10/23/2020,Expense,Utilitis,"4,838",Card,Pune,Course fee
T06392,U119,February 09 2019,Expense,Utilities,"999,999",Bank Transfer,Pune,Grocery shopping
T11301,U058,2022-06-25,Expense,Others,121,Bank Transfer,Bengaluru,
T01340,U016,01/30/2021,Income,Other Income,"47,566",Cash,Bengaluru,Doctor visit
T07044,U085,05-10-21,Expense,Rent,₹527,Card,Bengaluru,Paid electricity bill
T01139,U017,,Income,Other Income,"₹52,278",Card,Delhi,
T10811,U112,2022-02-18,Expense,Food,"1,127",Bank Transfer,Chennai,Grocery shopping
T06303,U184,August 30 2019,Expense,Food,220,Cash,Pune,Uber to office
T07754,U177,09/29/2022,Expense,Others,327,Bank Transfer,chennai,Dinner at resto via app
T12672,U171,12/09/2021,Expense,Rentt,"3,430",Card,Lucknow,
T14177,U170,04/08/2021,Expense,Rent,495,Card,Delhi,Doctor visit late
T10409,U134,02-08-21,Expense,Rent,109,Card,Chennai,
T02189,U180,2019-01-14,Expense,Food,191,Card,Hyderabad,Monthly rent
T12025,U017,2021-02-12,Expense,Others,500,Card,Ahmedabad,Netflix subscription 
T03974,U101,2021-03-02,Expense,Rent,763,Bank Transfer,Pune,Grocery shopping
T12754,U147,September 21 2022,Expense,Food,₹64,Cash,Bengaluru,Salary
T05229,U070,07/10/2019,Expense,Rent,"1,011",Card,Ahmedabad,Gift
T00300,U184,06-10-19,Income,Bonus,"60,266",UPI,Jaipur,Gift via app
T04116,U003,2019-03-30,Expense,Rent,"$1,220",UPI,Pune,sRhVDyrPKLp692hx
T06542,U009,2019-09-23,Income,Bonus,"47,875",Cash,Hyderabad,Uber to office via app
T01616,U172,2022-07-11,Expense,Utilities,355,UPII,Bengaluru,Netflix subscription
T05328,U004,11-09-21,Expense,Utilities,"1,525",UPI,Kolkata,Dinner at resto via app
T14153,U183,12/08/2022,Expense,Rent,263,Bank Transfer,Kolkata,Netflix subscription
T05660,U167,April 14 2021,Expense,Food,390,Card,Kolkata,
T09326,U187,16-02-19,Expense,Travel,"1,047",Cash,Delhi,XDOG5Wce
T03082,U136,01-04-20,Expense,Rent,119,UPI,Jaipur,Paid electricity bill late
T03143,U010,2022-07-02,Expense,Rent,304,UPI,Hyderabad,Doctor visit
T10130,U125,02/09/2020,Expense,Rent,50,UPI,Delhi,Dinner at resto
T06067,U152,2021-03-14,Expense,Rent,"1,399",Bank Transfer,jaipur,Monthly rent
T13133,U118,22/04/21,Expense,Food,140,Bank Transfer,Bengaluru,Paid electricity bill
T09241,U068,2022-09-01,Expense,Rent,40,,Pune,Paid electricity bill 
T01428,U108,02/24/2020,Expense,Entertaniment,"1,495",Cash,Hyderabad,Uber to office cash
T05244,U011,March 30 2020,Income,Salary,"72,563",Card,Kolkata,Paid electricity bill
T05625,U104,25-09-21,Expense,Food,501,Bank Transfer,Jaipur,
T04149,U020,2022-06-04,Income,Bonus,"55,451",UPI,Jaipur,Gift
T00847,U027,2020-01-31,Expense,Utilities,263,Cash,Mumbai,Dinner at resto
T08444,U120,November 22 2020,Expense,Utilities,"15,976",Cash,Kolkata,Xa1jKzVSBWb9j
T03035,U071,04/25/2019,Expense,Ret,332,Cash,,Salary late
T09220,U170,26-09-20,Expense,Rent,201,UPI,Lucknow,Paid electricity bill
T14975,U138,05-03-19,Expense,Travel,80,Cash,Lucknow,
T08999,U046,10/10/2019,Expense,FFood,466,Bank Transfer,Chennai,Monthly rent
T09745,U011,2019-02-26,Expense,Food,"999,999",Card,Bengaluru,Netflix subscription 
T00032,U114,28-03-19,Expense,Entertainment,370,Bank Transfer,Hyderabad,Monthly rent via app
T08908,U144,2020-02-09,Expense,Travel,101,Cash,Chennai,72iztujdpgK
T10577,U162,2019-07-09,Expense,Food,143,Card,Pune,Netflix subscription 
T13726,U185,08/30/2019,Expense,Travel,59,Cash,Chennai,Monthly rent
T00812,U164,2022-03-23,Expense,Rent,164,Card,Lucknow,Doctor visit
T14365,U112,03/31/2020,Income,Other Income,"69,772",UPI,Lucknow,Course fee late
T01485,U046,2021-04-27,Expense,Food,162,Cash,Bengaluru,Paid electricity bill
T03460,U183,08/23/2021,Expense,Food,₹27,Cash,Delhi,Monthly rent
T13472,U075,24-04-19,Expense,Savings,"1,115",Cash,Delhi,Gift
T09237,U044,October 27 2021,Expense,Travel,"1,438",,Delhi,Grocery shopping
T05856,U101,August 26 2019,Income,Salary,"64,241",Card,pune,Salary
T02145,U117,09/07/2019,Expense,Food,122,Card,ahmedabad,Paid electricity bill via app
T10350,U177,March 27 2020,Expense,Entertainment,319,Bank Transfer,Ahmedabad,Netflix subscription
T10682,U012,29-09-20,Expense,Utilities,222,Bank Transfer,Pune,Course fee
T11437,U086,2022-04-30,Income,Bonus,"85,720",UPI,Mumbai,Paid electricity bill
T06453,U012,29-08-22,Expense,Travel,447,Bank Transfer,Mumbai,Doctor visit
T03192,U021,December 29 2020,Expense,Rent,645,Card,Pune,
T13602,U158,2022-05-30,Expense,Travel,774,UPI,Jaipur,Salary cash
T08767,U093,2020-09-17,Expense,Rent,89,Card,Ahmedabad,dCVvjmrgT4zp1zaFj
T07811,U095,January 11 2022,Expense,Food,$712,UPI,,Dinner at resto
T12180,U126,2020-04-27,Expense,Travel,406,Cash,Pune,2EfXQpeTH1KFAIBNO
T00331,U112,15-08-19,Expense,Rent,362,Cash,Chennai,Netflix subscription
T14968,U178,16-07-19,Expense,Rent,195,UPI,Pune,Course fee
T03511,U174,2019-06-06,Expense,Food,26,Cash,Delhi,Doctor visit
T01625,U067,2020-12-04,Expense,Food,"6,602",Cash,Chennai,Netflix subscription
T05612,U006,12/08/2020,Income,Bonus,"54,860",Cash,Chennai,Salary
T09054,U048,June 05 2022,Expense,Food,"1,105",Bank Transfer,bengaluru,Doctor visit
T06875,U149,,Expense,Savings,261,Cash,Mumbai,Netflix subscription
T01199,U166,2020-04-12,Income,Bonus,"69,822",Bank Transfer,Lucknow,Course fee via app
T05208,U145,02-03-20,Expense,Rent,739,UPI,Chennai,Salary late
T04424,U086,06-04-20,Expense,Travel,195,Cash,Hyderabad,Uber to office
T03952,U181,15-09-19,Expense,Utilities,"3,731",Cash,Chennai,Netflix subscription via app
T01089,U124,04-03-19,Income,Bonus,"64,761",Card,Ahmedabad,Doctor visit
T12412,U149,May 17 2019,Expense,Utilities,647,UPI,Kolkata,Salary
T14227,U041,28-12-20,Expense,Food,"1,493",,bengaluru,
T02516,U024,2020-11-10,Income,Bonus,"53,841",,Chennai,Uber to office
T08196,U149,09/06/2020,Income,Salary,"42,434",Card,ahmedabad,
T11950,U118,April 21 2022,Expense,Food,"1,484",Cash,bengaluru,
T03725,U023,11/16/2022,Income,Other Income,"8,712",Bank Transfer,Chennai,Paid electricity bill late
T00028,U127,14-01-21,Expense,Entertainment,"3,352",UPI,Jaipur,Grocery shopping
T04041,U117,July 18 2019,Expense,Rent,₹455,Card,Kolkata,Grocery shopping late
T07924,U172,2019-12-02,Expense,Rent,354,Bank Transfer,Chennai,QTNPrDaWWPbZMi
T02460,U182,November 04 2021,Expense,Others,144,UPI,Kolkata,Course fee
T12903,U144,February 28 2022,Expense,Entertainment,160,UPI,Lucknow,Grocery shopping
T00550,U164,March 27 2021,Expense,Rent,"₹1,056",Bank Transfer,Delhi,Doctor visit
T12845,U152,2021-06-19,Expense,Others,161,Card,Jaipur,Gift cash
T14583,U056,01/26/2019,Expense,Rent,174,Bank Transfer,Lucknow,Doctor visit
T05582,U069,02/14/2020,Expense,,663,Card,Chennai,Netflix subscription
T02301,U124,2020-02-10,Expense,Food,140,Cash,,Grocery shopping 
T04361,U148,2019-11-21,Income,Other Income,"84,355",Cash,Kolkata,Dinner at resto late
T03096,U191,October 02 2021,Expense,Food,46,UPI,Jaipur,
T13403,U160,16-09-19,Expense,Rent,"1,116",Bank Transfer,Chennai,Salary
T09664,U076,04/04/2019,Expense,Entertainment,207,PI,Pune,EwzLtnmO8nt9E7w3j4xc
T09427,U095,2022-06-26,Expense,Entertainment,208,UPI,Mumbai,Netflix subscription late
T09347,U050,10/06/2021,Income,Other Income,"55,814",Cash,Ahmedabad,Netflix subscription
T09594,U116,2022-05-08,Expense,Food,₹118,Card,Hyderabad,Netflix subscription cash
T13481,U142,December 15 2022,Expense,Utilities,₹621,Bank Transfer,lucknow,
T08093,U071,September 12 2019,Expense,Rent,"1,618",Bank Transfer,Pune,Course fee cash
T00919,U045,08/30/2019,Income,Salary,"55,184",Cash,Chennai,Grocery shopping
T12713,U051,May 12 2022,Expense,Retn,94,Card,Kolkata,
T05161,U184,05/09/2022,Expense,Food,"2,718",Card,Ahmedabad,Paid electricity bill
T10541,U173,01/16/2020,Expense,Rent,124,Bank Transfer,Delhi,Uber to office late
T09816,U157,12-10-21,Expense,Utilities,₹318,UPI,Delhi,
T11853,U003,2020-09-07,Income,Other Income,"₹13,898",Card,Kolkata,Uber to office
T14065,U154,06/12/2022,Expense,Utilities,"9,060",UPI,hyderabad,
T02602,U061,08/21/2019,Expense,Others,181,Bank Transfer,Lucknow,Grocery shopping
T03634,U062,06/16/2019,Expense,ealth,"1,278",Card,Kolkata,Dinner at resto
T10014,U117,2022-07-29,Expense,Rent,"1,440",UPI,DELHI,Monthly rent
T08660,U123,04/12/2021,Expense,Utilities,"₹1,908",Card,Bengaluru,Doctor visit
T12633,U178,01/29/2021,Income,Other Income,"43,156",Bank Transfer,Delhi,Grocery shopping
T05098,U114,2019-09-29,Expense,Food,479,UPI,delhi,Uber to office
T09685,U027,June 03 2021,Expense,Food,₹30,UPI,Chennai,Uber to office
T04631,U180,10-04-22,Expense,Food,"2,396",UPI,Hyderabad,Paid electricity bill via app
T08798,U086,03-06-19,Expense,Rent,₹122,,Lucknow,Uber to office
T08197,U110,October 22 2022,Expense,Food,247,Cash,Mumbai,Grocery shopping via app
T04171,U050,17-04-22,Expense,,260,UPI,jaipur,Course fee
T12001,U028,27-01-19,Expense,Rent,425,Cash,chennai,
T10407,U181,29-11-20,Expense,Rent,910,Bank Transfer,Pune,Salary
T11947,U100,06-01-20,Expense,Food,231,UPI,Hyderabad,Salary
T13132,U181,,Expense,Food,65,Card,bengaluru,Salary
T01889,U001,02/03/2022,Expense,Retn,"2,214",Bank Transfer,Delhi,Doctor visit
T14013,U048,05/08/2022,Expense,Food,575,Cash,Bengaluru,Monthly rent cash
T01035,U163,2022-03-28,Expense,Savings,"1,559",Bank Transfer,Pune,Grocery shopping
T04862,U096,21-12-19,Expense,Fodo,431,Card,Delhi,Salary
T11321,U161,2022-03-25,Expense,Travel,447,Cash,Bengaluru,vlQGWa4zQICxpEDPv
T10680,U177,16-09-22,Expense,Rent,285,UPI,Jaipur,Netflix subscription
T06121,U065,2020-03-26,Expense,Education,224,UPI,Pune,Dinner at resto
T13751,U008,09/04/2020,Expense,Travel,"$1,531",Bank Transfer,chennai,Uber to office late
T08214,U137,16-05-20,Expense,Travel,129,Cash,Mumbai,Uber to office
T01205,U163,23-11-22,Expense,Education,149,Bank Transfer,Mumbai,Paid electricity bill
T06525,U002,11/15/2019,Expense,Reent,802,Bank Transfer,Delhi,Course fee
T02674,U075,01/05/2019,Income,Salary,"₹54,975",Card,jaipur,Grocery shopping late
T07884,U045,05/05/2022,Expense,Travel,896,Cash,Delhi,Uber to office
T05626,U158,2019-03-14,Expense,Food,183,UPI,Ahmedabad,Grocery shopping via app
T11957,U018,2020-04-29,Expense,TTravel,122,Card,Kolkata,Uber to office via app
T11468,U063,07/02/2020,Expense,Rent,171,UPI,Bengaluru,Uber to office
T10596,U011,2021-07-04,Income,Other Income,"88,529",UPI,Pune,Grocery shopping
T07358,U053,February 19 2021,Expense,Utilities,272,Bank Transfer,Ahmedabad,Gift
T11785,U113,07/01/2021,Expense,Utilities,826,Card,Delhi,Dinner at resto
T09507,U173,16-05-19,Income,Salary,"70,743",Card,Jaipur,Dinner at resto 
T10554,U002,October 01 2021,Expense,Travel,"1,889",Bank Transfer,Jaipur,Uber to office
T06632,U041,March 24 2021,Expense,Food,152,Bank Transfer,lucknow,Dinner at resto
T09240,U127,October 19 2019,Income,Salary,"$71,939",Card,Mumbai,Uber to office
T03248,U151,,Expense,Utilities,,Card,Bengaluru,Dinner at resto
T14681,U180,2019-03-24,Expense,Rent,129,Card,Mumbai,Dinner at resto
T04391,U166,12/26/2021,Income,Bonus,"63,912",UPI,Delhi,Netflix subscription
T12259,U023,March 30 2019,Expense,Rent,29,Bank Transfer,Bengaluru,Netflix subscription
T06074,U005,30-04-19,Expense,Food,"5,028",Bank Transfer,Mumbai,Paid electricity bill late
T13461,U147,2021-03-14,Expense,Utilities,"1,028",,Delhi,Uber to office
T00811,U187,2022-09-26,Expense,Utilities,"4,491",Cash,Ahmedabad,Grocery shopping late
T11934,U131,03/10/2019,Expense,Rent,"1,024",Card,Kolkata,
T06786,U165,2019-05-11,Income,Bonus,"82,076",Card,bengaluru,Course fee late
T10672,U147,June 09 2020,Expense,Others,283,Cash,Hyderabad,Course fee
T13015,U002,26-10-21,Expense,Rent,569,Cash,Pune,Course fee
T12396,U004,2019-01-29,Expense,Travel,181,UPI,hyderabad,Monthly rent
T09020,U105,04/24/2020,Expense,Food,,Cash,Lucknow,Doctor visit
T01369,U184,2019-05-04,Expense,Entertainment,78,UPI,Mumbai,Gift
T10861,U142,04/01/2020,Expense,Travel,233,Bank Transfer,Pune,Gift
T13747,U140,21-01-20,Expense,Food,$199,UPI,Lucknow,Paid electricity bill
T01521,U181,12/18/2022,Expense,Rent,508,Cash,Mumbai,Paid electricity bill
T12224,U033,01-08-21,Expense,Food,930,Bank Transfer,hyderabad,Gift
T01587,U189,2019-02-05,Expense,Utilities,$557,Card,Jaipur,Monthly rent
T13225,U119,03/30/2021,Expense,Utilities,"1,765",Card,Delhi,Grocery shopping
T01206,U077,15-07-22,Expense,Food,190,Cash,Jaipur,Netflix subscription
T07239,U090,05/05/2021,Expense,Utilities,"1,015",UPI,,Paid electricity bill
T02333,U080,2020-04-02,Expense,Utilities,195,Bank Transfer,Kolkata,Grocery shopping
T14880,U173,14-08-20,Expense,Food,102,Cash,Chennai,Uber to office
T04035,U141,08/11/2019,Expense,Rent,212,Bank Transfer,Kolkata,Monthly rent cash
T03850,U034,09/13/2022,Expense,Health,307,UPI,Hyderabad,SqOoPGCv
T04227,U088,03/11/2020,Expense,Others,"2,609",Bank Transfer,Chennai,Salary
T12810,U112,08/18/2022,Expense,Food,657,,Mumbai,Dinner at resto
T09148,U057,29-04-22,Expense,Travel,754,UPI,Mumbai,Paid electricity bill via app
T13202,U113,09/16/2020,Expense,Rent,130,UPI,Delhi,ag2jOH8ISXXhACjlyv
T00860,U070,2022-03-24,Income,Bonus,"$50,327",Card,Delhi,Doctor visit cash
T02034,U013,December 27 2020,Expense,Others,872,UPI,Kolkata,Paid electricity bill
T01316,U060,09-07-22,Expense,Food,86,Card,Lucknow,
T10592,U029,2022-04-16,Income,Other Income,"28,942",UPI,,Gift
T08499,U145,03/07/2021,Expense,Health,448,Bank Transfer,Ahmedabad,Course fee
T07123,U085,28-09-22,Income,Salary,"81,906",Bank Transfer,Lucknow,Monthly rent
T04720,U059,16-11-21,Expense,Fod,43,Cash,Pune,Grocery shopping
T07639,U155,06/01/2019,Expense,Utilities,211,Cash,Bengaluru,Uber to office
T04785,U130,12/26/2019,Expense,Rent,749,Cash,Chennai,Uber to office via app
T12097,U111,2020-01-05,Expense,Rent,₹555,UPI,Chennai,Monthly rent
T00056,U134,08/16/2021,Expense,Rent,330,UPI,Bengaluru,Salary
T01367,U132,06/02/2020,Expense,Food,315,,Bengaluru,TzxsvkgS
T07294,U154,05-06-19,Expense,Others,₹961,UPI,Hyderabad,Paid electricity bill
T11236,U072,26-06-20,Expense,Rent,256,UPI,Jaipur,Grocery shopping via app
T03925,U024,10/13/2020,Expense,Rent,397,Cash,Delhi,fhv7klYI
T07505,U044,01-08-20,Expense,Food,367,Cadr,,Gift cash
T14628,U147,18-09-22,Expense,Others,184,Card,Delhi,Salary
T12899,U020,05/27/2022,Expense,Food,144,Bank Transfer,Hyderabad,Netflix subscription
T02507,U106,28-06-19,Expense,Food,₹645,UPII,Mumbai,Ehj6cdKmX6Qg9zFK6PR
T07200,U009,17-06-21,Expense,Rent,"3,407",UPI,Pune,Monthly rent
T05876,U160,March 17 2021,Expense,Rent,221,Cash,Mumbai,Monthly rent 
T07459,U115,06/19/2020,Expense,Food,"3,040",Cash,Chennai,Doctor visit via app
T08655,U092,09/07/2020,Expense,Food,143,Cash,Hyderabad,Dinner at resto
T01574,U070,13-09-22,Expense,Food,522,Bank Transfer,delhi,Paid electricity bill via app
T04889,U010,01/23/2021,Expense,Food,330,Card,Pune,Course fee
